lon,lat,speed,heading
-118.00968780721844,34.13487295765346,34.99997501913,178.8496393058528
-118.00965296190704,34.135844555905685,34.99997501913,0.0
-118.00959243505586,34.13594647521178,34.99997501913,30.704819336955786
-118.00960636428361,34.13665301358553,34.99997501913,358.8705743129131
-118.00965296190704,34.135844555905685,34.99997501913,0.0
-118.0094758267666,34.13579610674697,34.99997501913,105.29713139319556
-118.00790558016867,34.135299164882376,34.99997501913,107.56121346466716
-118.00965296190704,34.135844555905685,34.99997501913,0.0
-118.00983868034332,34.135888654232645,24.999999909984002,283.3573559721475
-118.01045937860012,34.13589181060631,24.999999909984002,270.29135788411156
-118.00965296190704,34.135844555905685,24.999999909984002,0.0
-118.00972064952369,34.136689111634446,34.99997501913,244.14520419908686
-118.00970808572315,34.13594411986875,34.99997501913,179.03383561167
-118.00965296190704,34.135844555905685,34.99997501913,151.02879320561348
-118.00957544922993,34.13484479312175,34.99997501913,43.84905960959905
-118.00959073856986,34.13575026808265,34.99997501913,359.0326276864544
-118.00965296190704,34.135844555905685,34.99997501913,326.5779936072198
-118.00790271688541,34.13533041465189,34.99997501913,301.9637533687244
-118.00947672863437,34.13582836416375,34.99997501913,287.5551277133576
-118.00965296190704,34.135844555905685,34.99997501913,275.24941294241455
-118.01045964154201,34.135864909548225,24.999999909984002,0.0
-118.00983894348198,34.13586175317235,24.999999909984002,90.2913581804487
-118.00965296190704,34.135844555905685,24.999999909984002,95.28297947084988
-118.03247785026578,34.148031081487375,65.000024620806,279.2978372962527
-118.03252711080604,34.14803963111061,65.000024620806,279.84613092469647
-118.03263040249841,34.14805578014569,65.000024620806,278.88591583213224
-118.03280659206877,34.148081404202635,65.000024620806,278.27477283711835
-118.03297361526225,34.148104350973995,65.000024620806,277.82270727003305
-118.03310785112156,34.14812196427494,65.000024620806,277.47516700731876
-118.03538984398045,34.14838771220761,65.000024620806,276.6424217113497
-118.03241700659171,34.14802112031184,65.000024620806,0.0
-118.02770673454054,34.146185585847064,65.000024620806,296.45056714668215
-118.02994532460936,34.147261058070505,65.000024620806,295.66074330537054
-118.03007311372922,34.14732023342921,65.000024620806,294.8474580319752
-118.03020062679292,34.14737704803109,65.000024620806,294.01579601334686
-118.03032789481138,34.14743153227775,65.000024620806,293.1760744958016
-118.03045494879576,34.14748371657068,65.000024620806,292.32919909203304
-118.03058181975757,34.14753363131122,65.000024620806,291.47612480663895
-118.03070853870865,34.1475813069006,65.000024620806,290.6178523795618
-118.03083513666103,34.14762677373985,65.000024620806,289.75542397483775
-118.03096164462703,34.14767006222992,65.000024620806,288.889918409335
-118.0310880936193,34.14771120277161,65.000024620806,288.02244581294224
-118.03121451465069,34.14775022576558,65.000024620806,287.1541419234889
-118.03134093873432,34.14778716161234,65.000024620806,286.28616196946746
-118.03146739688349,34.147822040712306,65.000024620806,285.41967433134585
-118.03159392011182,34.14785489346571,65.000024620806,284.5558539003405
-118.03172053943308,34.147885750272685,65.000024620806,283.69587547455194
-118.03184728586129,34.14791464153321,65.000024620806,282.840907009244
-118.03197419041068,34.14794159764715,65.000024620806,281.9921030241082
-118.03210128409569,34.14796664901421,65.000024620806,281.15059816539247
-118.03222859793091,34.147989826033964,65.000024620806,280.317501022231
-118.03235616293118,34.148011159105884,65.000024620806,279.49388830778867
-118.03241700659171,34.14802112031184,65.000024620806,279.29786722440804
-118.06135585063487,34.131069827064195,45.000012265395,99.7542132370238
-118.06097220495124,34.131099499241664,45.000012265395,85.5773965172251
-118.06143832955803,34.13108400577948,45.000012265395,0.0
-118.06136854650155,34.13114486506807,45.000012265395,48.90762468267078
-118.06099816327969,34.131234761409694,45.000012265395,76.35745024286643
-118.06143832955803,34.13108400577948,45.000012265395,0.0
-118.06506805331259,34.13079892213854,45.000012265395,124.76867276380801
-118.06151446050792,34.131060665445986,45.000012265395,85.78743108763071
-118.06143832955803,34.13108400577948,45.000012265395,72.95543440261355
-118.02451690684082,34.14234070766572,34.99997501913,275.1412267371369
-118.0246019352215,34.14233947134289,34.99997501913,269.1669712155013
-118.02481857439433,34.142340446470776,34.99997501913,270.257895809429
-118.02487588501099,34.1423397661962,34.99997501913,269.31993348010724
-118.02491908672606,34.142338538692414,34.99997501913,268.3724750508602
-118.02517613717991,34.14234083525247,34.99997501913,270.51188276736235
-118.02447117816982,34.142336593322625,34.99997501913,0.0
-118.02442403780628,34.142324887956576,34.99997501913,103.94500733230468
-118.02073970971307,34.142392883456374,34.99997501913,88.94270736818274
-118.02447117816982,34.142336593322625,34.99997501913,0.0
-118.02074027864711,34.142423294074106,34.99997501913,276.66341498749165
-118.02442547106338,34.14235573115307,34.99997501913,268.94967856206654
-118.02447117816982,34.142336593322625,34.99997501913,247.2806566652993
-118.02517619924619,34.142296688735854,34.99997501913,101.2385737081802
-118.02495393717729,34.1422939450849,34.99997501913,90.70723554799525
-118.02493554642523,34.14229398286373,34.99997501913,89.88230148508393
-118.02491791184536,34.14229447626451,34.99997501913,88.39733016987122
-118.02490081102138,34.142295376239545,34.99997501913,86.98744080940568
-118.02488402153689,34.14229663374102,34.99997501913,85.71664915406367
-118.02485048692122,34.14230002513129,34.99997501913,84.22525236059039
-118.02475652968386,34.142311326947095,34.99997501913,83.14102774529661
-118.02471022776861,34.14231594698818,34.99997501913,84.30184332037598
-118.02468431878471,34.14231808209412,34.99997501913,85.28901789832508
-118.02465627456176,34.14232003519084,34.99997501913,86.01615618627775
-118.02462587268376,34.142321757228345,34.99997501913,86.7580895735873
-118.02459289073467,34.1423231991563,34.99997501913,87.496697034279
-118.02455710629863,34.14232431192395,34.99997501913,88.21888066072778
-118.02451829695993,34.14232504648015,34.99997501913,88.91567475976069
-118.02447117816982,34.142336593322625,34.99997501913,76.23055748852735
-118.02062114833384,34.14119797850864,34.99997501913,197.12274830563223
-118.02062065093554,34.14096198764225,34.99997501913,179.87923777820845
-118.02061920412234,34.14037822124711,34.99997501913,179.85799778625505
-118.02060746129018,34.14124240616793,34.99997501913,0.0
-118.0205850235814,34.14128741256719,34.99997501913,26.498313416656572
-118.02061007005024,34.1423194538871,34.99997501913,358.60976950345975
-118.02060746129018,34.14124240616793,34.99997501913,0.0
-118.0206465290142,34.142319592790265,34.99997501913,189.85275354684325
-118.02064023881962,34.141588940654785,34.99997501913,179.50675200861906
-118.02064010360145,34.14128738897089,34.99997501913,179.97430811863677
-118.02060746129018,34.14124240616793,34.99997501913,144.03303370831162
-118.02056464394859,34.14038672955548,34.99997501913,9.535216153586347
-118.02058356965617,34.141196844614655,34.99997501913,358.6617136055345
-118.02060746129018,34.14124240616793,34.99997501913,332.3283163285992
-118.02627564654378,34.14007601429257,29.999987464556995,73.47555842886953
-118.02516905948275,34.14008712959968,29.999987464556995,89.4245018847945
-118.02634406570401,34.140055715862424,29.999987464556995,0.0
-118.02636245030634,34.14001611984284,15.000024800837998,204.90564504920053
-118.02636359903819,34.13982612903019,15.000024800837998,180.3464203564544
-118.02634406570401,34.140055715862424,15.000024800837998,0.0
-118.02832122262252,34.14005133990484,29.999987464556995,107.52988743260943
-118.02641182312149,34.140074638579314,29.999987464556995,89.30090613921121
-118.02634406570401,34.140055715862424,29.999987464556995,105.60353467289161
-118.02632639280498,34.1398266158994,15.000024800837998,0.0
-118.02632700458253,34.14001686950952,15.000024800837998,359.81576091589443
-118.02634406570401,34.140055715862424,15.000024800837998,336.28916204687266
-118.02713593573611,34.14013706712755,29.999987464556995,264.8148161149443
-118.02832293147794,34.14012323169893,29.999987464556995,269.3321999871875
-118.02704628583419,34.14014520253374,29.999987464556995,0.0
-118.02517032490236,34.140173995922055,29.999987464556995,285.59505639616276
-118.0269566359134,34.14015333787478,29.999987464556995,269.33742436074243
-118.02704628583419,34.14014520253374,29.999987464556995,264.8148584979628
-118.02673337875812,34.142301832986064,34.99997501913,100.9371211286322
-118.02548462819753,34.142309052944874,34.99997501913,89.66873403565458
-118.02679856376534,34.14231442944394,34.99997501913,0.0
-118.026864431666,34.1423272907186,34.99997501913,281.0484827244413
-118.02829487931679,34.1423037718853,34.99997501913,269.058051175963
-118.02679856376534,34.14231442944394,34.99997501913,0.0
-118.02824241774077,34.142259083314606,34.99997501913,100.15495760588084
-118.02686362559935,34.14228556001125,34.99997501913,88.89989469413173
-118.02679856376534,34.14231442944394,34.99997501913,66.07203734280748
-118.02548666785523,34.1423535393797,34.99997501913,279.4993951028789
-118.0267328190117,34.14234303399032,34.99997501913,269.51699261229885
-118.02679856376534,34.14231442944394,34.99997501913,246.486871831136
-118.02537260937542,34.14165621677525,34.99997501913,226.75366005061844
-118.02537457610228,34.14154879867963,34.99997501913,181.0489160010734
-118.02537123531451,34.14147781657999,34.99997501913,177.30535032292914
-118.02536953035117,34.14144735044008,34.99997501913,176.79692222926124
-118.025367634584,34.14141960353825,34.99997501913,176.09142258708906
-118.0253654221951,34.14139410284813,34.99997501913,175.0415484871428
-118.0253627673668,34.141370375343236,34.99997501913,173.6158299299632
-118.02535954428153,34.14134794799712,34.99997501913,171.82188700088506
-118.02535562712191,34.14132634778331,34.99997501913,169.7212226745424
-118.02535089007077,34.14130510167525,34.99997501913,167.43086776004208
-118.02534520731109,34.141283736646365,34.99997501913,165.1050965639202
-118.02533845302617,34.14126177967005,34.99997501913,162.90134209621965
-118.02533050139965,34.14123875771959,34.99997501913,160.94543259309546
-118.02532122661552,34.1412141977682,34.99997501913,159.31153107614855
-118.0253105028583,34.14118762678903,34.99997501913,158.0215347577378
-118.02529820431305,34.141158571755085,34.99997501913,157.05781309643584
-118.02526837960274,34.14109111741427,34.99997501913,156.14754289842472
-118.02523074598226,34.14100805052682,34.99997501913,155.62700101619845
-118.02521580523384,34.14098231583345,34.99997501913,149.8619059533296
-118.02520102119819,34.14095431398266,34.99997501913,152.1674526399633
-118.0251864811711,34.14092418023291,34.99997501913,154.24193069885592
-118.0251722724481,34.140892049842634,34.99997501913,156.1439946883841
-118.02515848232443,34.14085805807039,34.99997501913,157.918095122196
-118.02514519809507,34.14082234017471,34.99997501913,159.59878382913513
-118.02513250705468,34.140785031414204,34.99997501913,161.21362256824096
-118.02512049649766,34.14074626704749,34.99997501913,162.7851898940354
-118.02510925371807,34.14070618233327,34.99997501913,164.33249406644438
-118.02509886600966,34.14066491253018,34.99997501913,165.87199079353792
-118.02508942066589,34.14062259289699,34.99997501913,167.41833091731877
-118.02508100497985,34.140579358692406,34.99997501913,168.9849220613882
-118.02507370624443,34.14053534517515,34.99997501913,170.5843590905145
-118.0250676117521,34.14049068760398,34.99997501913,172.22875845175787
-118.02506280879513,34.14044552123763,34.99997501913,173.93002171867352
-118.02505938466548,34.14039998133481,34.99997501913,175.70004109622604
-118.02505742665488,34.14035420315417,34.99997501913,177.55085489448913
-118.02505702205475,34.14030832195441,34.99997501913,179.49475429928722
-118.02505825815639,34.14026247299411,34.99997501913,181.54433719895505
-118.02533699701831,34.14168971324785,34.99997501913,0.0
-118.02530066470675,34.14171740567783,34.99997501913,52.685408110657576
-118.02529769063983,34.14223372879907,34.99997501913,0.33002511558973424
-118.02533699701831,34.14168971324785,34.99997501913,0.0
-118.02538699781711,34.1422340498964,34.99997501913,210.25363910251792
-118.02539081304873,34.14172235771921,34.99997501913,180.42719554615292
-118.02533699701831,34.14168971324785,34.99997501913,121.24074121472738
-118.02496702562497,34.140261137144,34.99997501913,20.493526339092526
-118.02496625411504,34.140312201424884,34.99997501913,0.8655933095269575
-118.02496700431546,34.14036206717474,34.99997501913,359.1380842522385
-118.0249691917248,34.14041072100895,34.99997501913,357.4257941731436
-118.02497273184139,34.14045814954279,34.99997501913,355.73129726350805
-118.02497754016314,34.14050433939161,34.99997501913,354.0569666333791
-118.02498353218778,34.140549277170656,34.99997501913,352.4049547962815
-118.02499062341265,34.140592949495144,34.99997501913,350.77717957462664
-118.0249987293349,34.140635342980346,34.99997501913,349.17531282773155
-118.0250077654513,34.14067644424149,34.99997501913,347.6007738194519
-118.02501764725848,34.14071623989385,34.99997501913,346.0547249945021
-118.02502829025273,34.140754716552664,34.99997501913,344.53807104062025
-118.0250396099302,34.14079186083322,34.99997501913,343.0514592147547
-118.02505152178672,34.14082765935082,34.99997501913,341.59528112754515
-118.02506394131804,34.14086209872078,34.99997501913,340.1696736850386
-118.02507678401956,34.1408951655585,34.99997501913,338.77451995422507
-118.02508996538661,34.14092684647934,34.99997501913,337.4094457894294
-118.02510340091438,34.14095712809871,34.99997501913,336.0738134027858
-118.02511700609777,34.14098599703212,34.99997501913,334.7667078710174
-118.02513069643165,34.141013439895026,34.99997501913,333.48691330401795
-118.02517219876118,34.14109501234463,34.99997501913,333.0339748199587
-118.02518963878906,34.14113008808073,34.99997501913,333.56294799562215
-118.02520505007499,34.14116211429246,34.99997501913,334.302743845614
-118.02521856663242,34.141191659080654,34.99997501913,335.41619903783214
-118.02523032247575,34.141219290545905,34.99997501913,336.9526090300526
-118.02524045162015,34.141245576788684,34.99997501913,338.92632368943714
-118.02524908808142,34.14127108590934,34.99997501913,341.29576757151096
-118.02525636587588,34.141296386008065,34.99997501913,343.9516564361023
-118.02526241902027,34.14132204518501,34.99997501913,346.72628536245236
-118.02526738153162,34.14134863154019,34.99997501913,349.42704916274715
-118.02527138742727,34.14137671317359,34.99997501913,351.88142775993697
-118.02527457072473,34.14140685818511,34.99997501913,353.97193619042076
-118.02527706544178,34.14143963467463,34.99997501913,355.647438277523
-118.02527900559625,34.14147561074197,34.99997501913,356.91308439559367
-118.02528052520621,34.141515354486934,34.99997501913,357.81035113545886
-118.02528283886622,34.141608417408634,34.99997501913,358.5758490100481
-118.02528390095364,34.141662872784785,34.99997501913,358.88265555047417
-118.02533699701831,34.14168971324785,34.99997501913,296.81694341177774
-118.0737237743548,34.152030488556875,34.99997501913,28.394853840963684
-118.07364075814357,34.15218778813462,34.99997501913,27.82323875761633
-118.07361943006663,34.15222907519767,34.99997501913,27.31997825935914
-118.07359950521196,34.152268651555566,34.99997501913,26.723127762736432
-118.07358085980613,34.15230662888858,34.99997501913,26.149257776241825
-118.07356337007522,34.15234311887684,34.99997501913,25.608501723521073
-118.07353136254048,34.152412083539254,34.99997501913,24.896721928732816
-118.07343754498724,34.15262302543947,34.99997501913,23.97736581768197
-118.07341185787509,34.15267828443345,34.99997501913,24.931334223555425
-118.07339858175119,34.15270563730773,34.99997501913,25.890306619267164
-118.07338485221189,34.15273295467263,34.99997501913,26.683820617866495
-118.07337054547932,34.15276034820743,34.99997501913,27.57656878542464
-118.07300831530563,34.153448299916,34.99997501913,27.768343827886646
-118.07373588921205,34.15200807778626,34.99997501913,0.0
-118.07388690218049,34.1517208586615,34.99997501913,58.75360298030313
-118.073748004063,34.151985667014515,34.99997501913,27.67805150282232
-118.07373588921205,34.15200807778626,34.99997501913,28.39484019798764
-118.03163010256856,34.14113661080469,40.000024710822,257.9709481160624
-118.03162826839582,34.14084459406839,40.000024710822,179.64012687762954
-118.03155415256988,34.141152794730054,40.000024710822,0.0
-118.03148804002402,34.14117098964377,40.000024710822,74.61249876881553
-118.03151559447303,34.1421408544232,40.000024710822,358.3726297682501
-118.03155415256988,34.141152794730054,40.000024710822,0.0
-118.03165792163867,34.14211255896676,40.000024710822,210.68797767848315
-118.03162933855396,34.14116886957637,40.000024710822,178.2651181580043
-118.03155415256988,34.141152794730054,40.000024710822,102.06820725692691
-118.0314564140088,34.14020024588799,40.000024710822,31.507263375668664
-118.03146912913445,34.141134708801495,40.000024710822,359.22043125648867
-118.03155415256988,34.141152794730054,40.000024710822,282.0087937852486
-118.10216795033172,34.15288084680971,49.999999819968004,266.15801614705094
-118.10311924655092,34.15282071454707,49.999999819968004,266.38309599861736
-118.1020655920456,34.152887720777834,49.999999819968004,0.0
-118.09907919792195,34.153067302714284,40.000024710822,263.1964787030779
-118.09914675616876,34.15305736202314,40.000024710822,261.629419608368
-118.09922966456388,34.15304770399846,40.000024710822,263.3555439406298
-118.09932686588556,34.15303829543611,40.000024710822,264.4713019056903
-118.09943730291256,34.15302910313003,40.000024710822,265.24191229368955
-118.09955991842413,34.153020093873465,40.000024710822,265.7977057675346
-118.09969365520003,34.15301123445998,40.000024710822,266.20996979925445
-118.0998374560203,34.153002491684596,40.000024710822,266.5208244700369
-118.09999026366545,34.15299383234454,40.000024710822,266.75661795584574
-118.10015102091631,34.152985223240236,40.000024710822,266.93454203589783
-118.10049215535999,34.152968022960145,40.000024710822,267.1135439112692
-118.10141010428612,34.152923578291535,40.000024710822,267.22805398958576
-118.10159639852921,34.15291417645935,40.000024710822,267.1108679909846
-118.10178112741933,34.152904526296915,40.000024710822,267.0096099310979
-118.10196323374052,34.15289459466091,40.000024710822,266.87832002182745
-118.1020655920456,34.152887720777834,40.000024710822,266.15806425169757
-118.03545908084534,34.148494593050174,65.000024620806,255.12830584395198
-118.03797198016213,34.148786575695745,65.000024620806,276.62767895939976
-118.03541400350817,34.14850656335913,65.000024620806,0.0
-118.03245330794368,34.14812787560672,65.000024620806,268.0604553518515
-118.03253804460864,34.14814212334893,65.000024620806,279.5445153004873
-118.03263225303853,34.14815678700062,65.000024620806,278.8471629738766
-118.03277293818593,34.148177244852775,65.000024620806,278.27372240591967
-118.03306189964748,34.14821653691968,65.000024620806,277.7434077645342
-118.0331547406736,34.14822879598874,65.000024620806,277.52202910955236
-118.03537392477014,34.14848566574915,65.000024620806,276.6025833824745
-118.03541400350817,34.14850656335913,65.000024620806,297.53816116862964
-118.0339547435652,34.1484683514188,49.999999819968004,272.39287377376627
-118.03536392754211,34.148551401554,49.999999819968004,273.3728204301311
-118.03541400350817,34.14850656335913,49.999999819968004,228.15862354973297
-118.07568218663462,34.148191367977624,65.000024620806,263.34029978372723
-118.07583457591011,34.148173798015115,65.000024620806,263.4230330979684
-118.0759874726852,34.14815666688004,65.000024620806,263.60702645966484
-118.07614116822602,34.14813999215043,65.000024620806,263.808087092547
-118.07629595379856,34.14812379140281,65.000024620806,264.0248501359742
-118.07645212066876,34.14810808221226,65.000024620806,264.2558064092066
-118.07660996010242,34.148092882152326,65.000024620806,264.49933422362716
-118.07676976336532,34.14807820879497,65.000024620806,264.75373306449376
-118.07693182172311,34.148064079710565,65.000024620806,265.0172576389064
-118.07709642644149,34.148050512467854,65.000024620806,265.2881510604996
-118.07726386878619,34.14803752463385,65.000024620806,265.56467598581156
-118.07743444002288,34.14802513377377,65.000024620806,265.8451428486401
-118.07760843141735,34.14801335745103,65.000024620806,266.1279344328475
-118.07778613423537,34.148002213227066,65.000024620806,266.41152624999415
-118.0779678397429,34.14799171866137,65.000024620806,266.6945026757234
-118.07815383920597,34.1479818913113,65.000024620806,266.9755686234487
-118.07834442389081,34.14797274873198,65.000024620806,267.2535571630579
-118.07853988506382,34.14796430847627,65.000024620806,267.5274332614253
-118.07874051399153,34.147956588094615,65.000024620806,267.7962941578833
-118.0789466019409,34.147949605134905,65.000024620806,268.05936682565897
-118.0793955165684,34.14793598977986,65.000024620806,268.2627803484353
-118.07565502028932,34.14819453991983,65.000024620806,0.0
-118.07221065785212,34.14862617256985,65.000024620806,263.7478318492437
-118.07231790433262,34.14861487974173,65.000024620806,263.9890258476722
-118.07242960032704,34.1486028053885,65.000024620806,263.8302758685228
-118.07266572003849,34.148576388824644,65.000024620806,263.61641718660684
-118.07291777534775,34.14854707631582,65.000024620806,263.366643896274
-118.07318452461652,34.14851502130317,65.000024620806,263.147677060409
-118.07346472620736,34.148480377233,65.000024620806,262.9517308867371
-118.07375713848445,34.14844329755831,65.000024620806,262.7731137781963
-118.07406051981434,34.14840393573985,65.000024620806,262.60752879196195
-118.07437362856635,34.148362445247564,65.000024620806,262.4516299499089
-118.07469522311327,34.148318979561395,65.000024620806,262.30272988342426
-118.07511661863393,34.148262117432886,65.000024620806,262.3150597438149
-118.07562785394182,34.148197711856035,65.000024620806,262.8196874629298
-118.07565502028932,34.14819453991983,65.000024620806,263.3403127933546
-117.9806137823932,34.10940011502312,29.999987464556995,32.20531697366048
-117.98056984445829,34.109459327496694,29.999987464556995,36.57683753868125
-117.9805185449899,34.109506969277305,29.999987464556995,47.11716228022303
-117.9804612282567,34.109543580485926,29.999987464556995,57.431491163616236
-117.98039923853355,34.109569701244844,29.999987464556995,67.15078481425479
-117.98033392009934,34.10958587167828,29.999987464556995,76.09524311578136
-117.9802666172352,34.10959263191284,29.999987464556995,84.26416516669362
-117.98019867422289,34.10959052207786,29.999987464556995,91.77863480410457
-117.98013143534307,34.10958008230565,29.999987464556995,98.8254992549577
-117.98006624487408,34.109561852731396,29.999987464556995,105.62288257175986
-117.9800044470906,34.109536373493164,29.999987464556995,112.40636353506387
-117.97994738626275,34.10950418473155,29.999987464556995,119.42791520427929
-117.97989640665514,34.10946582658926,29.999987464556995,126.95858163447812
-117.97985285252625,34.10942183921055,29.999987464556995,135.28355901070563
-117.97981806812768,34.109372762740506,29.999987464556995,144.67176546055958
-117.97979339770413,34.10931913732421,29.999987464556995,155.29516056123174
-117.97978018549288,34.10926150310559,29.999987464556995,167.08846432228745
-117.97977977572398,34.109200400226335,29.999987464556995,179.6157680789564
-117.97979351262029,34.109136368824586,29.999987464556995,192.1083435044693
-117.97982274039775,34.10906994903344,29.999987464556995,203.7517127209905
-117.98063402086976,34.10936798348082,29.999987464556995,0.0
-117.98199786675687,34.106758204211715,45.000012265395,18.738709044665413
-117.98065425933123,34.10933585193531,45.000012265395,27.530927945171634
-117.98063402086976,34.10936798348082,45.000012265395,32.20529514177641
-118.03049003516529,34.14223726806564,34.99997501913,108.46929283625988
-118.02869314419333,34.14226507316056,34.99997501913,89.11347573309595
-118.03053303763818,34.14225163086942,34.99997501913,0.0
-118.03057467765495,34.14226571094376,34.99997501913,288.68235199375624
-118.03136834267299,34.14226003227328,34.99997501913,269.59005588946854
-118.03053303763818,34.14225163086942,34.99997501913,0.0
-118.0313681747469,34.142214719572586,34.99997501913,96.86772509284076
-118.03057692155986,34.14222129220762,34.99997501913,89.52407700466486
-118.03053303763818,34.14225163086942,34.99997501913,55.34238700141345
-118.02869431389162,34.14231050001042,34.99997501913,271.9574782348203
-118.03049051615528,34.142282252230956,34.99997501913,269.09901842946743
-118.03053303763818,34.14225163086942,34.99997501913,234.24088278013625
-118.13161359784895,34.147799701649,29.999987464556995,244.07807176582983
-118.13175352060728,34.14778550856866,29.999987464556995,264.20800687077633
-118.13185031178854,34.14777667759609,29.999987464556995,264.78691695724314
-118.13194163662719,34.14776942132125,29.999987464556995,265.45707043054836
